Date,Product_ID,Product_Name,Defect_Type,Defect_Count,Inspection_Result,Audit_Score,Rework_Count,Rejection_Count,Complaint_ID,Complaint_Reason,Lab_Test_Result,Test_Batch_ID,COPQ,Compliance_Status,Cpk,Ppk,First_Pass_Yield (%)
2023-01-26,P002,Widget_B,Dent,37,Pass,78,10,8,CMP27981,Surface Issue,Pass,TB74102,7251,Yes,1.54,1.26,92.87
2024-11-10,P003,Widget_C,Misalignment,46,Pass,92,18,5,CMP29365,Dimension Error,Pass,TB52480,3724,Yes,2.0,1.98,94.82
2023-03-31,P003,Widget_C,None,16,Pass,93,16,6,CMP48266,Dimension Error,Pass,TB08613,6250,Yes,1.82,1.93,97.66
2024-09-05,P004,Widget_D,Scratch,11,Pass,80,3,3,CMP84342,Material Issue,Pass,TB42054,9332,Yes,1.31,1.26,92.48
2022-07-05,P001,Widget_A,Dent,14,Pass,85,1,7,CMP47280,Packaging,Pass,TB96443,3140,Yes,1.38,1.51,87.97
2023-04-28,P005,Widget_E,Scratch,40,Pass,84,12,1,CMP74282,Dimension Error,Pass,TB34221,6635,Yes,1.53,1.5,86.22
2023-03-26,P004,Widget_D,Scratch,34,Pass,94,13,7,CMP71368,Surface Issue,Pass,TB96736,1777,Yes,1.97,1.3,96.3
2024-03-24,P001,Widget_A,Misalignment,37,Fail,96,8,7,CMP57827,Surface Issue,Pass,TB27426,1302,Yes,1.53,1.46,90.86
2022-08-26,P004,Widget_D,Crack,11,Pass,89,5,6,CMP23788,Packaging,Pass,TB12696,9242,Yes,1.35,1.32,90.4
2022-07-01,P002,Widget_B,Scratch,18,Fail,94,12,0,CMP31573,Surface Issue,Pass,TB95350,3081,No,1.05,1.45,91.96
2023-01-12,P004,Widget_D,Dent,49,Pass,85,0,6,CMP00058,Material Issue,Pass,TB37773,2259,Yes,1.8,1.48,85.31
2023-09-10,P004,Widget_D,Crack,4,Fail,99,5,7,CMP82004,Packaging,Pass,TB35259,3068,Yes,1.28,1.04,86.47
2024-02-27,P001,Widget_A,Dent,24,Pass,94,13,2,CMP09351,Surface Issue,Pass,TB00296,4866,Yes,1.9,1.13,92.31
2023-12-17,P002,Widget_B,Crack,15,Pass,71,4,9,CMP25505,Packaging,Pass,TB04572,6360,Yes,1.3,1.94,87.0
2023-08-20,P004,Widget_D,Crack,35,Pass,87,7,1,CMP14753,Material Issue,Pass,TB03980,9316,Yes,1.5,1.88,97.41
2023-06-25,P003,Widget_C,Dent,42,Fail,98,12,4,CMP14432,Dimension Error,Pass,TB14512,7692,Yes,1.4,1.57,90.71
2024-03-30,P003,Widget_C,Crack,35,Pass,75,5,7,CMP80595,Dimension Error,Pass,TB43387,8858,Yes,1.56,1.7,97.91
2023-04-13,P005,Widget_E,Crack,14,Pass,85,17,4,CMP61132,Material Issue,Pass,TB67166,7262,Yes,1.62,1.76,86.12
2024-07-26,P003,Widget_C,Misalignment,47,Pass,89,13,9,CMP63817,Dimension Error,Pass,TB76464,1988,Yes,1.2,1.44,87.82
2022-11-22,P004,Widget_D,None,44,Pass,88,14,8,CMP29580,Packaging,Pass,TB64403,5221,Yes,1.41,1.32,96.51
2024-10-10,P003,Widget_C,Misalignment,35,Pass,77,8,1,CMP82844,Surface Issue,Pass,TB31369,1284,Yes,1.11,1.38,89.81
2024-01-09,P004,Widget_D,None,21,Pass,85,3,4,CMP04400,Dimension Error,Pass,TB47754,3638,Yes,1.03,1.37,85.49
2025-04-05,P004,Widget_D,Dent,25,Pass,88,6,0,CMP06629,Surface Issue,Pass,TB96152,9999,Yes,1.98,1.94,97.26
2022-11-01,P004,Widget_D,Crack,34,Pass,86,14,4,CMP07140,Surface Issue,Pass,TB65643,1979,Yes,1.35,1.46,94.52
2022-09-27,P004,Widget_D,None,10,Pass,84,7,4,CMP34330,Material Issue,Pass,TB15991,3432,Yes,1.6,1.58,87.58
2022-10-15,P001,Widget_A,Misalignment,48,Fail,97,17,5,CMP38852,Packaging,Pass,TB06628,6291,Yes,1.49,1.74,91.55
2022-10-22,P005,Widget_E,Scratch,4,Pass,86,18,2,CMP77432,Surface Issue,Pass,TB06190,1905,Yes,1.75,1.85,91.0
2022-11-16,P001,Widget_A,Dent,2,Pass,75,10,2,CMP10719,Material Issue,Pass,TB03550,9249,Yes,1.05,1.19,88.44
2022-06-09,P004,Widget_D,None,27,Pass,92,4,4,CMP04972,Surface Issue,Pass,TB64171,7735,Yes,1.57,1.68,86.82
2024-04-09,P001,Widget_A,Misalignment,38,Pass,85,7,3,CMP47396,Packaging,Pass,TB47907,2377,Yes,1.3,1.6,92.79
2023-06-16,P005,Widget_E,Crack,36,Pass,76,18,5,CMP64249,Dimension Error,Pass,TB72655,6906,Yes,1.93,1.66,94.41
2022-09-10,P004,Widget_D,Misalignment,8,Fail,94,8,0,CMP51665,Packaging,Pass,TB32956,6355,Yes,1.67,2.0,92.35
2024-08-06,P003,Widget_C,Crack,48,Pass,87,11,3,CMP07656,Surface Issue,Pass,TB79934,5141,Yes,1.45,1.61,94.71
2024-06-07,P005,Widget_E,Misalignment,5,Pass,75,9,7,CMP02101,Dimension Error,Pass,TB71487,1365,Yes,1.45,1.75,92.0
2025-04-22,P004,Widget_D,Misalignment,33,Pass,85,17,4,CMP37903,Packaging,Pass,TB50086,2360,Yes,1.88,1.51,94.71
2024-09-30,P001,Widget_A,None,38,Pass,92,18,0,CMP45927,Surface Issue,Pass,TB87126,9654,Yes,1.69,1.09,93.51
2023-07-06,P001,Widget_A,None,40,Pass,82,7,7,CMP57464,Packaging,Pass,TB07798,6702,Yes,1.42,1.12,92.08
2024-07-03,P004,Widget_D,Crack,15,Pass,73,14,2,CMP92979,Dimension Error,Pass,TB38177,3821,Yes,1.46,1.8,86.97
2024-03-27,P002,Widget_B,None,8,Pass,74,18,0,CMP57322,Packaging,Pass,TB82212,9568,No,1.74,1.52,91.3
2024-09-09,P004,Widget_D,Misalignment,40,Pass,91,15,4,CMP76199,Surface Issue,Pass,TB48405,4613,Yes,1.2,1.72,91.28
2024-05-17,P001,Widget_A,Crack,13,Pass,75,9,8,CMP79844,Surface Issue,Pass,TB91934,1078,Yes,1.12,1.01,96.14
2023-01-08,P001,Widget_A,Dent,20,Pass,98,4,2,CMP17990,Packaging,Pass,TB28239,4469,Yes,1.39,1.31,95.96
2025-03-17,P003,Widget_C,Scratch,48,Pass,82,1,6,CMP05296,Surface Issue,Pass,TB50745,8864,Yes,1.18,1.73,86.43
2023-02-17,P004,Widget_D,Crack,7,Pass,79,15,3,CMP44886,Material Issue,Pass,TB08225,4190,Yes,1.08,1.81,95.29
2022-12-04,P001,Widget_A,Scratch,3,Pass,96,1,5,CMP46706,Surface Issue,Pass,TB57446,4489,No,1.7,1.31,85.63
